,Plot,Subplot,Species,Light_ISF,Light_Cat,Core,Soil,Adult,Sterile,Conspecific,Myco,SoilMyco,PlantDate,AMF,EMF,Phenolics,Lignin,NSC,Census,Time,Event,Harvest,Alive
2618,2,D,Prunus serotina,0.1,Med,2016,Prunus serotina,1027,Non-Sterile,Conspecific,AMF,AMF,6/8/18,22.84,13.495000000000001,0.21,10.4,13.93,16,56.0,1.0,0,Dead
2619,2,D,Prunus serotina,0.1,Med,2017,Prunus serotina,H,Non-Sterile,Conspecific,AMF,AMF,6/8/18,22.84,11.15,0.21,10.4,13.93,16,56.0,1.0,0,Dead
2620,3,A,Prunus serotina,0.08,Med,2017,Acer saccharum,1323,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,31.81,8.805,0.71,9.35,11.66,16,56.0,1.0,0,Dead
2621,3,C,Quercus rubra,0.103,Med,2017,Sterile,970,Sterile,Sterilized,EMF,Sterile,5/23/18,8.99,6.46,3.56,24.16,15.82,16,56.0,1.0,0,Dead
2622,3,E,Quercus alba,0.095,Med,2016,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,21.77,31.08,5.05,18.84,22.51,16,56.0,1.0,0,Dead
2623,18,A,Quercus rubra,0.141,High,2017,Sterile,921,Sterile,Sterilized,EMF,Sterile,5/23/18,18.88,17.6,3.86,21.09,18.84,33,115.5,0.0,0,Alive
2624,3,B,Acer saccharum,0.082,Med,2017,Sterile,1757,Sterile,Sterilized,AMF,Sterile,5/24/18,10.58,24.165,-0.03,12.92,12.57,16,56.0,1.0,0,Dead
2625,3,B,Quercus alba,0.082,Med,2017,Quercus alba,1715,Non-Sterile,Conspecific,EMF,EMF,5/22/18,15.42,30.73,4.83,23.87,15.99,16,56.0,1.0,0,Dead
2626,4,C,Prunus serotina,0.079,Med,2016,Quercus rubra,921,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.91,27.96,0.69,8.91,11.73,16,56.0,1.0,0,Dead
2627,18,A,Quercus alba,0.141,High,2016,Acer saccharum,1330,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,19.35,25.19,5.54,18.98,24.28,33,115.5,0.0,0,Alive
2628,18,A,Quercus rubra,0.141,High,2017,Acer saccharum,275,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,23.01,32.95,4.09,20.03,21.95,18,63.0,1.0,0,Dead
2629,4,C,Prunus serotina,0.079,Med,2017,Prunus serotina,I,Non-Sterile,Conspecific,AMF,AMF,6/8/18,34.48,37.1875,0.5,7.95,11.53,16,56.0,1.0,0,Dead
2630,4,C,Prunus serotina,0.079,Med,2016,Acer saccharum,961,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,37.6,41.425,0.74,7.83,11.34,16,56.0,1.0,0,Dead
2631,4,A,Prunus serotina,0.078,Med,2016,Acer saccharum,1330,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,34.41,45.6625,0.67,8.36,11.43,16,56.0,1.0,0,Dead
2632,18,A,Quercus rubra,0.141,High,2017,Quercus rubra,1595,Non-Sterile,Conspecific,EMF,EMF,5/24/18,23.6,49.9,4.32,20.32,20.84,33,115.5,0.0,0,Alive
2633,18,A,Quercus alba,0.141,High,2017,Sterile,1205,Sterile,Sterilized,EMF,Sterile,5/17/18,17.52,22.89,4.26,19.11,22.98,23,80.5,1.0,0,Dead
2634,4,A,Prunus serotina,0.078,Med,2016,Populus grandidentata,394,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,32.66,28.015,0.6,5.31,7.66,16,56.0,1.0,0,Dead
2635,4,C,Prunus serotina,0.079,Med,2017,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.91,33.14,0.69,8.91,11.73,16,56.0,1.0,0,Dead
2636,4,C,Prunus serotina,0.079,Med,2017,Prunus serotina,J,Non-Sterile,Conspecific,AMF,AMF,6/8/18,34.48,38.265,0.5,7.95,11.53,16,56.0,1.0,0,Dead
2637,18,C,Quercus alba,0.14,High,2017,Quercus rubra,970,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,12.03,43.39,5.58,21.03,19.35,33,115.5,0.0,0,Alive
2638,4,A,Prunus serotina,0.078,Med,2017,Quercus alba,1715,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,25.41,37.32333333333334,0.65,9.28,11.93,16,56.0,1.0,0,Dead
2639,4,A,Prunus serotina,0.078,Med,2016,Populus grandidentata,1201,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,32.66,31.256666666666668,0.6,5.31,7.66,16,56.0,1.0,0,Dead
2640,18,A,Quercus alba,0.141,High,2017,Acer saccharum,961,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,19.35,25.19,5.54,18.98,24.28,33,115.5,0.0,0,Alive
2641,18,C,Quercus rubra,0.14,High,2017,Quercus rubra,970,Non-Sterile,Conspecific,EMF,EMF,5/24/18,19.63,52.85,4.39,23.65,16.73,33,115.5,0.0,0,Alive
2642,4,E,Prunus serotina,0.071,Low,2017,Prunus serotina,1027,Non-Sterile,Conspecific,AMF,AMF,6/8/18,36.17,42.455,0.4,5.28,7.28,16,56.0,1.0,0,Dead
2643,18,C,Quercus rubra,0.14,High,2017,Acer saccharum,561,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,22.2,32.06,4.12,19.67,22.13,33,115.5,0.0,0,Alive
2644,4,D,Prunus serotina,0.073,Low,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,31.46,32.980000000000004,0.67,7.54,11.5,16,56.0,1.0,0,Dead
2645,4,D,Prunus serotina,0.073,Low,2017,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,34.5,33.9,0.56,5.4,7.05,16,56.0,1.0,0,Dead
2646,4,D,Prunus serotina,0.073,Low,2016,Acer saccharum,1323,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,30.16,34.82,0.55,4.97,6.92,16,56.0,1.0,0,Dead
2647,4,D,Prunus serotina,0.073,Low,2017,Populus grandidentata,891,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,34.5,35.74,0.56,5.4,7.05,16,56.0,1.0,0,Dead
2648,4,B,Prunus serotina,0.076,Med,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,29.98,36.660000000000004,0.55,4.87,6.93,16,56.0,1.0,0,Dead
2649,4,B,Prunus serotina,0.076,Med,2016,Quercus rubra,970,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,19.85,37.58,0.66,6.9,10.9,16,56.0,1.0,0,Dead
2650,4,B,Prunus serotina,0.076,Med,2016,Prunus serotina,689,Non-Sterile,Conspecific,AMF,AMF,6/8/18,35.51,38.5,0.44,5.22,7.05,16,56.0,1.0,0,Dead
2651,4,B,Prunus serotina,0.076,Med,2016,Quercus alba,1297,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,20.69,39.42,0.63,5.03,8.04,16,56.0,1.0,0,Dead
2652,4,D,Prunus serotina,0.073,Low,2017,Quercus rubra,1454,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,31.46,40.34,0.67,7.54,11.5,16,56.0,1.0,0,Dead
2653,4,D,Prunus serotina,0.073,Low,2016,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,20.12,41.26,0.6,5.11,8.14,16,56.0,1.0,0,Dead
2654,18,A,Quercus alba,0.141,High,2017,Quercus rubra,1454,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,11.37,42.18,5.58,21.02,19.46,33,115.5,0.0,0,Alive
2655,4,D,Prunus serotina,0.073,Low,2017,Populus grandidentata,118,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,34.5,41.758,0.56,5.4,7.05,16,56.0,1.0,0,Dead
2656,4,B,Prunus serotina,0.076,Med,2017,Quercus rubra,1688,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,19.85,41.336,0.66,6.9,10.9,16,56.0,1.0,0,Dead
2657,4,B,Prunus serotina,0.076,Med,2016,Quercus alba,415,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,20.69,40.914,0.63,5.03,8.04,16,56.0,1.0,0,Dead
2658,4,D,Prunus serotina,0.073,Low,2016,Acer saccharum,561,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,30.16,40.492,0.55,4.97,6.92,16,56.0,1.0,0,Dead
2659,18,A,Quercus rubra,0.141,High,2017,Prunus serotina,689,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,19.22,40.07,3.45,19.97,20.76,33,115.5,0.0,0,Alive
2660,5,A,Prunus serotina,0.086,Med,2017,Quercus rubra,1454,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.51,41.730000000000004,0.63,10.91,13.43,16,56.0,1.0,0,Dead
2661,18,C,Quercus alba,0.14,High,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,12.03,43.39,5.58,21.03,19.35,33,115.5,0.0,0,Alive
2662,5,C,Prunus serotina,0.098,Med,2017,Prunus serotina,H,Non-Sterile,Conspecific,AMF,AMF,6/8/18,24.19,39.973333333333336,0.16,10.41,13.92,16,56.0,1.0,0,Dead
2663,18,C,Prunus serotina,0.14,High,2017,Sterile,1027,Sterile,Sterilized,AMF,Sterile,6/5/18,18.16,36.556666666666665,-0.02,9.35,11.98,33,115.5,0.0,0,Alive
2664,5,A,Prunus serotina,0.086,Med,2016,Acer saccharum,1757,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,35.87,33.14,0.72,10.36,13.55,16,56.0,1.0,0,Dead
2665,5,A,Prunus serotina,0.086,Med,2016,Populus grandidentata,1201,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,38.2,29.723333333333336,0.67,7.17,11.2,16,56.0,1.0,0,Dead
2666,5,A,Prunus serotina,0.086,Med,2017,Prunus serotina,I,Non-Sterile,Conspecific,AMF,AMF,6/8/18,22.89,26.30666666666667,0.19,10.49,13.72,16,56.0,1.0,0,Dead
2667,18,A,Quercus alba,0.141,High,2017,Sterile,415,Sterile,Sterilized,EMF,Sterile,5/23/18,17.52,22.89,4.26,19.11,22.98,33,115.5,0.0,0,Alive
2668,5,A,Prunus serotina,0.086,Med,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,38.2,26.316000000000003,0.67,7.17,11.2,16,56.0,1.0,0,Dead
2669,5,C,Prunus serotina,0.098,Med,2017,Quercus alba,1297,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,31.24,29.742,0.59,10.3,13.49,16,56.0,1.0,0,Dead
2670,5,A,Prunus serotina,0.086,Med,2017,Populus grandidentata,118,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,38.2,33.168000000000006,0.67,7.17,11.2,16,56.0,1.0,0,Dead
2671,5,A,Prunus serotina,0.086,Med,2017,Prunus serotina,G,Non-Sterile,Conspecific,AMF,AMF,6/8/18,22.89,36.594,0.19,10.49,13.72,16,56.0,1.0,0,Dead
2672,18,A,Quercus alba,0.141,High,2016,Quercus alba,1478,Non-Sterile,Conspecific,EMF,EMF,5/22/18,18.0,40.02,5.29,20.25,20.77,33,115.5,0.0,0,Alive
2673,18,C,Quercus rubra,0.14,High,2017,Sterile,984,Sterile,Sterilized,EMF,Sterile,5/23/18,17.96,15.0,3.84,21.89,17.87,33,115.5,0.0,0,Alive
2674,5,C,Prunus serotina,0.098,Med,2017,Prunus serotina,J,Non-Sterile,Conspecific,AMF,AMF,6/8/18,24.19,18.45125,0.16,10.41,13.92,16,56.0,1.0,0,Dead
2675,5,C,Prunus serotina,0.098,Med,2017,Quercus rubra,970,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.09,21.9025,0.61,11.08,13.71,16,56.0,1.0,0,Dead
2676,5,A,Prunus serotina,0.086,Med,2016,Prunus serotina,1027,Non-Sterile,Conspecific,AMF,AMF,6/8/18,22.89,25.353749999999998,0.19,10.49,13.72,16,56.0,1.0,0,Dead
2677,5,C,Prunus serotina,0.098,Med,2017,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.09,28.805,0.61,11.08,13.71,16,56.0,1.0,0,Dead
2678,5,C,Prunus serotina,0.098,Med,2017,Acer saccharum,961,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,39.62,32.25625,0.66,10.16,13.38,16,56.0,1.0,0,Dead
2679,5,B,Prunus serotina,0.091,Med,2017,Populus grandidentata,394,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,36.76,35.707499999999996,0.59,9.57,11.67,16,56.0,1.0,0,Dead
2680,5,D,Prunus serotina,0.103,Med,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.24,39.15875,0.74,10.55,13.74,16,56.0,1.0,0,Dead
2681,18,A,Quercus rubra,0.141,High,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,24.44,42.61,4.02,19.88,21.96,33,115.5,0.0,0,Alive
2682,5,B,Prunus serotina,0.091,Med,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,38.45,42.80714285714286,0.62,10.8,13.74,16,56.0,1.0,0,Dead
2683,5,B,Prunus serotina,0.091,Med,2016,Acer saccharum,275,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,36.61,43.004285714285714,0.71,10.27,13.69,16,56.0,1.0,0,Dead
2684,5,D,Prunus serotina,0.103,Med,2017,Quercus alba,1478,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.23,43.20142857142857,0.69,10.49,13.59,16,56.0,1.0,0,Dead
2685,5,D,Prunus serotina,0.103,Med,2017,Quercus rubra,921,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.24,43.39857142857143,0.74,10.55,13.74,16,56.0,1.0,0,Dead
2686,5,D,Prunus serotina,0.103,Med,2017,Quercus alba,415,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.23,43.59571428571429,0.69,10.49,13.59,16,56.0,1.0,0,Dead
2687,5,B,Prunus serotina,0.091,Med,2017,Populus grandidentata,891,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,36.76,43.792857142857144,0.59,9.57,11.67,16,56.0,1.0,0,Dead
2688,18,C,Quercus rubra,0.14,High,2017,Acer rubrum,1332,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,16.75,43.99,3.6,19.78,20.91,33,115.5,0.0,0,Alive
2689,18,A,Quercus alba,0.141,High,2017,Sterile,1478,Sterile,Sterilized,EMF,Sterile,5/17/18,17.52,22.89,4.26,19.11,22.98,33,115.5,0.0,0,Alive
2690,18,A,Quercus rubra,0.141,High,2017,Sterile,1595,Sterile,Sterilized,EMF,Sterile,5/23/18,18.88,17.6,3.86,21.09,18.84,17,59.5,1.0,0,Dead
2691,5,B,Prunus serotina,0.091,Med,2016,Quercus alba,1320,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,29.9,22.082,0.61,10.37,13.61,16,56.0,1.0,0,Dead
2692,6,A,Prunus serotina,0.065,Low,2017,Acer saccharum,1323,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,32.22,26.564,0.7,6.81,10.95,16,56.0,1.0,0,Dead
2693,6,A,Prunus serotina,0.065,Low,2017,Populus grandidentata,285,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,33.09,31.046,0.53,5.38,6.81,16,56.0,1.0,0,Dead
2694,6,C,Prunus serotina,0.087,Med,2016,Populus grandidentata,891,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,38.92,35.528,0.7,8.13,11.62,16,56.0,1.0,0,Dead
2695,18,E,Quercus rubra,0.148,High,2017,Prunus serotina,I,Non-Sterile,Heterospecific,EMF,AMF,6/15/18,25.76,40.01,3.47,23.94,16.41,33,115.5,0.0,0,Alive
2696,6,C,Prunus serotina,0.087,Med,2016,Quercus rubra,984,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,36.65,34.1,0.71,10.43,13.72,16,56.0,1.0,0,Dead
2697,6,A,Prunus serotina,0.065,Low,2017,Acer saccharum,1330,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,32.22,28.189999999999998,0.7,6.81,10.95,16,56.0,1.0,0,Dead
2698,18,C,Quercus alba,0.14,High,2017,Sterile,1320,Sterile,Sterilized,EMF,Sterile,5/17/18,16.66,22.28,4.23,18.92,23.19,23,80.5,1.0,0,Dead
2699,6,A,Prunus serotina,0.065,Low,2017,Quercus alba,1715,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,25.23,25.362000000000002,0.61,7.37,11.29,16,56.0,1.0,0,Dead
2700,6,C,Prunus serotina,0.087,Med,2017,Quercus rubra,1595,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,36.65,28.444,0.71,10.43,13.72,16,56.0,1.0,0,Dead
2701,6,A,Prunus serotina,0.065,Low,2017,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,25.23,31.526,0.61,7.37,11.29,16,56.0,1.0,0,Dead
2702,6,C,Prunus serotina,0.087,Med,2016,Quercus alba,1320,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,28.46,34.608,0.65,10.38,13.66,16,56.0,1.0,0,Dead
2703,18,B,Quercus rubra,0.138,High,2017,Quercus alba,1297,Non-Sterile,Heterospecific,EMF,EMF,5/31/18,17.28,37.69,3.96,21.41,17.79,33,115.5,0.0,0,Alive
2704,6,A,Prunus serotina,0.065,Low,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,32.61,37.37222222222222,0.71,8.13,11.57,16,56.0,1.0,0,Dead
2705,6,C,Prunus serotina,0.087,Med,2017,Quercus alba,415,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,28.46,37.05444444444444,0.65,10.38,13.66,16,56.0,1.0,0,Dead
2706,6,C,Prunus serotina,0.087,Med,2017,Prunus serotina,G,Non-Sterile,Conspecific,AMF,AMF,6/8/18,22.46,36.736666666666665,0.38,10.27,14.03,16,56.0,1.0,0,Dead
2707,6,B,Prunus serotina,0.092,Med,2016,Acer saccharum,275,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,40.28,36.41888888888889,0.79,10.12,13.45,16,56.0,1.0,0,Dead
2708,6,E,Prunus serotina,0.091,Med,2017,Acer saccharum,561,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,36.61,36.10111111111111,0.71,10.27,13.69,16,56.0,1.0,0,Dead
2709,6,E,Prunus serotina,0.091,Med,2017,Prunus serotina,H,Non-Sterile,Conspecific,AMF,AMF,6/8/18,22.24,35.78333333333333,0.19,10.5,13.96,16,56.0,1.0,0,Dead
2710,6,D,Prunus serotina,0.09,Med,2016,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,38.04,35.465555555555554,0.71,8.43,11.54,16,56.0,1.0,0,Dead
2711,6,D,Prunus serotina,0.09,Med,2016,Populus grandidentata,118,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,38.04,35.147777777777776,0.71,8.43,11.54,16,56.0,1.0,0,Dead
2712,18,D,Quercus alba,0.161,High,2017,Acer rubrum,1468,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,15.01,34.83,4.97,20.54,19.73,33,115.5,0.0,0,Alive
2713,18,D,Quercus alba,0.161,High,2017,Quercus rubra,921,Non-Sterile,Heterospecific,EMF,EMF,6/15/18,12.72,45.11,5.63,21.38,19.12,33,115.5,0.0,0,Alive
2714,18,D,Quercus rubra,0.161,High,2017,Acer rubrum,1384,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,22.15,38.63,3.72,26.78,15.96,33,115.5,0.0,0,Alive
2715,6,B,Prunus serotina,0.092,Med,2017,Acer saccharum,1757,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,40.28,37.870000000000005,0.79,10.12,13.45,16,56.0,1.0,0,Dead
2716,6,D,Prunus serotina,0.09,Med,2016,Quercus alba,1478,Non-Sterile,Heterospecific,AMF,EMF,6/6/18,28.79,37.11,0.66,10.43,13.66,16,56.0,1.0,0,Dead
2717,6,B,Prunus serotina,0.092,Med,2017,Prunus serotina,1027,Non-Sterile,Conspecific,AMF,AMF,6/8/18,21.54,36.35,0.19,10.48,14.01,16,56.0,1.0,0,Dead
2718,6,D,Prunus serotina,0.09,Med,2017,Populus grandidentata,394,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,38.04,35.589999999999996,0.71,8.43,11.54,16,56.0,1.0,0,Dead
2719,18,D,Quercus alba,0.161,High,2016,Acer rubrum,1326,Non-Sterile,Heterospecific,EMF,AMF,5/25/18,15.01,34.83,4.97,20.54,19.73,33,115.5,0.0,0,Alive
2720,7,B,Prunus serotina,0.079,Med,2017,Prunus serotina,G,Non-Sterile,Conspecific,AMF,AMF,6/8/18,34.48,34.10272727272727,0.5,7.95,11.53,16,56.0,1.0,0,Dead
2721,7,B,Prunus serotina,0.079,Med,2016,Populus grandidentata,285,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,32.86,33.375454545454545,0.63,5.48,9.77,16,56.0,1.0,0,Dead
2722,7,B,Prunus serotina,0.079,Med,2016,Populus grandidentata,1201,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,32.86,32.64818181818182,0.63,5.48,9.77,16,56.0,1.0,0,Dead
2723,7,D,Prunus serotina,0.08,Med,2017,Acer saccharum,1330,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,31.81,31.92090909090909,0.71,9.35,11.66,16,56.0,1.0,0,Dead
2724,8,A,Prunus serotina,0.061,Low,2016,Acer saccharum,561,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,37.23,31.19363636363636,0.67,6.94,11.23,16,56.0,1.0,0,Dead
2725,8,C,Prunus serotina,0.061,Low,2017,Quercus alba,1715,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,25.93,30.466363636363635,0.6,6.97,11.03,16,56.0,1.0,0,Dead
2726,8,B,Prunus serotina,0.066,Low,2016,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,35.54,29.73909090909091,0.53,5.37,7.05,16,56.0,1.0,0,Dead
2727,8,D,Prunus serotina,0.063,Low,2017,Prunus serotina,689,Non-Sterile,Conspecific,AMF,AMF,6/8/18,32.18,29.011818181818178,0.39,5.18,6.74,16,56.0,1.0,0,Dead
2728,8,B,Prunus serotina,0.066,Low,2016,Acer saccharum,961,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,38.77,28.28454545454545,0.7,6.94,11.21,16,56.0,1.0,0,Dead
2729,8,B,Prunus serotina,0.066,Low,2017,Quercus alba,1205,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,27.06,27.557272727272725,0.62,7.64,11.47,16,56.0,1.0,0,Dead
2730,9,A,Quercus alba,0.065,Low,2016,Acer saccharum,961,Non-Sterile,Heterospecific,EMF,AMF,5/22/18,20.85,26.83,4.75,24.39,15.84,16,56.0,1.0,0,Dead
2731,9,C,Quercus alba,0.077,Med,2016,Quercus alba,1478,Non-Sterile,Conspecific,EMF,EMF,5/22/18,14.72,31.23,4.77,23.68,16.2,16,56.0,1.0,0,Dead
2732,9,D,Prunus serotina,0.073,Low,2016,Acer saccharum,561,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,30.16,21.946666666666665,0.55,4.97,6.92,16,56.0,1.0,0,Dead
2733,9,B,Acer saccharum,0.074,Low,2017,Prunus serotina,H,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,18.47,12.663333333333334,-0.63,13.61,11.92,16,56.0,1.0,0,Dead
2734,9,B,Quercus rubra,0.074,Low,2017,Sterile,1454,Sterile,Sterilized,EMF,Sterile,5/23/18,12.2,3.38,2.77,25.3,11.44,16,56.0,1.0,0,Dead
2735,18,B,Quercus rubra,0.138,High,2017,Acer rubrum,1386,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,15.58,34.74,3.67,22.96,16.83,33,115.5,0.0,0,Alive
2736,10,A,Prunus serotina,0.051,Low,2017,Prunus serotina,G,Non-Sterile,Conspecific,AMF,AMF,6/8/18,28.58,36.870000000000005,0.25,5.08,5.92,16,56.0,1.0,0,Dead
2737,10,C,Prunus serotina,0.075,Low,2017,Prunus serotina,I,Non-Sterile,Conspecific,AMF,AMF,6/8/18,34.64,39.0,0.44,5.21,7.11,16,56.0,1.0,0,Dead
2738,18,B,Quercus alba,0.138,High,2017,Quercus rubra,984,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,11.09,41.13,5.57,21.1,19.24,20,70.0,1.0,0,Dead
2739,10,A,Prunus serotina,0.051,Low,2016,Acer saccharum,561,Non-Sterile,Heterospecific,AMF,AMF,6/8/18,38.84,40.00857142857143,0.48,4.9,6.55,16,56.0,1.0,0,Dead
2740,10,A,Prunus serotina,0.051,Low,2016,Populus grandidentata,394,Non-Sterile,Heterospecific,AMF,EMF,6/8/18,48.25,38.88714285714286,0.52,5.51,8.52,16,56.0,1.0,0,Dead
2741,10,A,Prunus serotina,0.051,Low,2016,Quercus rubra,1688,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,30.59,37.76571428571429,0.57,5.25,6.99,16,56.0,1.0,0,Dead
2742,11,C,Prunus serotina,0.055,Low,2016,Acer saccharum,961,Non-Sterile,Heterospecific,AMF,AMF,6/7/18,45.58,36.644285714285715,0.58,5.0,7.17,16,56.0,1.0,0,Dead
2743,11,C,Prunus serotina,0.055,Low,2017,Prunus serotina,1027,Non-Sterile,Conspecific,AMF,AMF,6/7/18,40.23,35.52285714285714,0.44,5.16,6.35,16,56.0,1.0,0,Dead
2744,18,B,Prunus serotina,0.138,High,2017,Quercus rubra,921,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,60.46,34.401428571428575,1.15,8.97,12.24,33,115.5,0.0,0,Alive
2745,11,A,Quercus alba,0.068,Low,2017,Quercus rubra,1454,Non-Sterile,Heterospecific,EMF,EMF,5/25/18,19.0,33.28,4.85,25.21,15.67,16,56.0,1.0,0,Dead
2746,11,A,Acer saccharum,0.068,Low,2016,Sterile,561,Sterile,Sterilized,AMF,Sterile,5/25/18,5.14,33.535,-0.21,9.36,9.89,16,56.0,1.0,0,Dead
2747,18,D,Quercus alba,0.161,High,2017,Prunus serotina,689,Non-Sterile,Heterospecific,EMF,AMF,5/29/18,24.4,33.79,4.62,19.6,22.05,19,66.5,1.0,0,Dead
2748,11,D,Acer saccharum,0.05,Low,2017,Sterile,1757,Sterile,Sterilized,AMF,Sterile,5/25/18,6.16,22.475,-0.48,9.08,9.54,16,56.0,1.0,0,Dead
2749,18,B,Quercus rubra,0.138,High,2017,Sterile,970,Sterile,Sterilized,EMF,Sterile,5/23/18,18.91,11.16,3.86,23.6,16.51,33,115.5,0.0,0,Alive
2750,18,B,Quercus rubra,0.138,High,2017,Acer rubrum,50,Non-Sterile,Heterospecific,EMF,AMF,5/31/18,15.58,34.74,3.67,22.96,16.83,33,115.5,0.0,0,Alive
2751,13,A,Prunus serotina,0.052,Low,2017,Populus grandidentata,277,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,51.79,37.69,0.66,5.84,9.6,16,56.0,1.0,0,Dead
2752,18,D,Quercus alba,0.161,High,2017,Quercus alba,1297,Non-Sterile,Conspecific,EMF,EMF,5/22/18,17.55,40.64,5.33,20.55,19.98,33,115.5,0.0,0,Alive
2753,13,C,Prunus serotina,0.087,Med,2016,Populus grandidentata,118,Non-Sterile,Heterospecific,AMF,EMF,6/7/18,38.92,40.14727272727273,0.7,8.13,11.62,16,56.0,1.0,0,Dead
2754,13,B,Prunus serotina,0.093,Med,2017,Prunus serotina,H,Non-Sterile,Conspecific,AMF,AMF,6/7/18,22.16,39.654545454545456,0.19,10.53,13.99,16,56.0,1.0,0,Dead
